busi,label,x,y,name,categories,rating,review_count
czx3G3V_f-4ZDg9YKJ0YQA,8,-15.58121019,2.60107926,Osaka Japanese Bistro Summerlin,"['Restaurants', 'Sushi Bars', 'Japanese']",2.5,325
OYHpqY6-3C-wXR-uPbHhwA,9,-0.512834371,6.612921245,Honey Cakes Cafe,"['Cafes', 'French', 'Restaurants', 'American (Traditional)', 'Burgers', 'Breakfast & Brunch']",3.5,214
PglC8rgguMIlT621p1BLdQ,7,-12.68033471,-14.13547774,Yum Cha,"['Chinese', 'Dim Sum', 'Hot Pot', 'Restaurants']",4,352
ufmokEGxGqEWIdvIVsNg_Q,9,1.273656836,19.75616612,Aria Mediterranean Restaurant,"['Middle Eastern', 'Mediterranean', 'Persian/Iranian', 'Restaurants', 'Vegetarian']",4.5,107
JpgVl3d20CMRNjf1DVnzGA,3,9.351342093,8.974176033,Pampas Brazilian Grille,"['Buffets', 'Restaurants', 'Brazilian', 'Steakhouses']",3,1458
K7fip0nDFFdCC7OCnNOotQ,1,-7.044295217,0.889985949,Hyde Bellagio,"['Bars', 'Nightlife', 'Lounges', 'Restaurants', 'Wine Bars', 'Italian']",3.5,456
oi3FWENKZ5y_bDCpEb8yOw,3,5.750372385,10.47883641,Lakeside,"['Restaurants', 'American (New)', 'Seafood']",3.5,337
jc4Wlgme6xI0-c1U_AKuBQ,16,-2.174586598,-18.10692972,NAGA - Thai Dining,"['Restaurants', 'Thai']",4,301
vx4YAA02Qz6khRD1fZ1MFA,7,-12.64632516,-14.12607233,Ping Pang Pong,"['Restaurants', 'Dim Sum', 'Seafood', 'Cantonese', 'Chinese']",3.5,697
kUQwaqwxKlScAQNhRx2_2w,2,16.21597204,-10.45952635,Boston Pizza,"['Event Planning & Services', 'Caterers', 'Pizza', 'Restaurants']",3.5,165
_y1Et7f4NE6D1P1GzphlIw,2,15.05023632,-14.56165811,Blaze Fast-Fire'd Pizza,"['Salad', 'Pizza', 'Restaurants', 'Fast Food', 'Gluten-Free']",4.5,259
fQt4D34vcJNtEf8Q4zte3w,3,-16.81438913,7.238364433,TAO Asian Bistro,"['Asian Fusion', 'Bars', 'Restaurants', 'Lounges', 'Nightlife']",3.5,1228
i3mZIwNi1EiJ7-1A8amoyw,9,1.873758708,19.81050887,Amena Bakery & Deli,"['Middle Eastern', 'Food', 'Bakeries', 'Restaurants']",4.5,216
dk1MV0MP32Xq-iBxzewl0A,18,8.724009986,1.727294045,Tropical Smoothie Cafe,"['Food', 'Restaurants', 'Sandwiches', 'Juice Bars & Smoothies']",2,141
Dxaz8OxaadecnWol18kAtw,8,-17.92075173,7.185174195,Yellowtail,"['Japanese', 'Restaurants', 'Food', 'Beer', 'Wine & Spirits', 'Steakhouses']",3.5,722
dRDLwXHFLsMgpVMxNIRIiQ,14,11.56888934,2.574977439,Straight From Philly,"['Burgers', 'American (New)', 'Food', 'Cheesesteaks', 'Sandwiches', 'Restaurants', 'Specialty Food', 'Ethnic Food']",4.5,108
BQJokxJ4y4s57i7Mn65pvA,5,-15.99721052,-7.431129679,Hecho en Vegas,"['Mexican', 'Restaurants']",3.5,201
2bK1ng2mnRdtTh_BDNGmIg,2,16.72087561,-12.48230152,North End Pizza,"['Italian', 'Pizza', 'Restaurants']",3,274
ZDvS8DtnkYa8jY703MflEw,12,13.60111195,10.8338574,Badger Cafe,"['Restaurants', 'American (New)']",4,129
19S0gFtg5GTX6CkiApJiAQ,17,-18.44813578,-5.659359836,Frijoles & Frescas Grilled Tacos,"['Mexican', 'Restaurants', 'Caterers', 'Event Planning & Services']",4.5,384
mxMwo3zfJwVoCIayeNcA5w,7,-12.65428306,-14.12882942,East Ocean Dim Sum & Seafood Restaurant,"['Dim Sum', 'Chinese', 'Restaurants']",3,281
WyZAeMGsjUE7OToI4Jdqfw,17,-17.38190505,-2.765835713,Chipotle Mexican Grill,"['Mexican', 'Fast Food', 'Restaurants']",3.5,120
80Lkm305ZOkQdMEIvOy_lw,1,-9.768732585,5.955590543,TAP Sports Bar,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']",3.5,269
ak-f8IV0ZdDeI4oYnjA1Pw,17,-18.55849972,-5.00542755,Habaneros Taco Grill,"['Mexican', 'Restaurants']",4.5,126
iI3jcwudiZYMVUeRPy-DwQ,7,1.51435719,-16.81631098,Curry Zen,"['Restaurants', 'Japanese']",4,140
rbDqCV2g23K3ZrTxmgoNBg,3,6.456015077,11.693605,"Biscayne Steak, Sea and Wine","['American (New)', 'Steakhouses', 'Restaurants', 'Seafood']",4,124
SAIrNOB4PtDA4gziNCucwg,3,4.811697783,13.68271174,Herbs & Rye,"['Steakhouses', 'Tapas Bars', 'Italian', 'Restaurants', 'Nightlife', 'Bars', 'Cocktail Bars']",4,872
v0byOL8VL6v6muGa1anxFA,9,2.161590209,19.08077379,The Hummus Factory,"['Event Planning & Services', 'Burgers', 'Caterers', 'Middle Eastern', 'Restaurants', 'Mediterranean', 'Greek']",4.5,141
3cHL1r5w2oLYH-veijtweA,1,-9.586154703,7.317778752,Public House,"['Restaurants', 'Gastropubs']",3.5,556
XwJ6fZRVbxQYRsryy4-qDw,3,-2.468555927,14.69140496,Urban Crawfish Station,"['Seafood', 'American (Traditional)', 'Restaurants', 'Vietnamese', 'Cajun/Creole']",4.5,369
eTXYID00jGxq1vZpntBUFw,12,13.60660285,12.99456535,Little City Grille,"['American (New)', 'Burgers', 'Restaurants', 'American (Traditional)', 'Steakhouses']",4.5,298
5CJL_2-XwCGBmOav4mFdYg,16,-2.34427033,-18.37818719,Krung Siam Thai,"['Thai', 'Restaurants']",3.5,434
oUX2bYbqjqST-urKbOHG6w,18,1.729588493,-3.762892074,Loftti Cafe,"['Restaurants', 'Coffee & Tea', 'Cafes', 'Juice Bars & Smoothies', 'Shaved Ice', 'Sandwiches', 'Food']",4.5,113
uGcC3CKAolcwfOTMjjoexQ,12,14.60764356,11.94545327,Smashburger,"['Burgers', 'Restaurants']",3.5,203
7vHvQCjPq5pWj7Rio1A--w,8,-21.6334493,4.119791084,Blue Fin Sushi & Roll,"['Restaurants', 'Japanese', 'Sushi Bars']",4,371
TCoBE_BkDRrK0bWrh5VueQ,17,-19.13206391,-6.946280998,Taco Y Taco,"['Mexican', 'Restaurants', 'Vegetarian']",4,772
w7r_pDUR56k0raVroQhhww,1,-10.49503611,8.355859229,Steiner's A Nevada Style Pub,"['American (Traditional)', 'Nightlife', 'Restaurants', 'Bars', 'Pubs']",4,267
Ay34xZOFax3X23zaA3nwdg,4,7.461755689,-7.897286537,Roma Deli 1 & Restaurant,"['Delis', 'Italian', 'Restaurants']",4.5,183
dn51F67VLgPuqy_8SFk9oA,0,5.463077208,5.711288036,Ellis Island Cafe,"['Restaurants', 'American (Traditional)']",3.5,420
hqvqLihniz0ynit9c36JHg,8,-21.56430842,1.996595563,Biwon Korean BBQ & Sushi Restaurant,"['Korean', 'Restaurants', 'Japanese', 'Barbeque', 'Sushi Bars', 'Asian Fusion']",4.5,220
blBZJ_UbVb2ieOcktYRuZg,12,15.10511549,11.90810632,Smashburger,"['Burgers', 'Restaurants', 'Fast Food']",4,129
DNSDAtD6uxQkoZkQe2v4ew,3,3.305218824,-16.57983433,Curry Leaf Flavors of India,"['Vegetarian', 'Indian', 'Restaurants', 'Beer', 'Wine & Spirits', 'Food', 'Vegan']",4.5,269
kwacNh9UDn_sIf0-wBatgA,6,7.118652303,-17.58902064,Rampart Buffet,"['Restaurants', 'Buffets', 'Steakhouses', 'Seafood']",2.5,110
bpRo8L8dkhgbJhdIKa9mwA,3,5.207998203,11.46385087,STK Las Vegas,"['Bars', 'Cocktail Bars', 'Restaurants', 'American (New)', 'Steakhouses', 'Nightlife']",4,1158
D6K3VT6S8FwFm4u5uN8T8g,7,-11.62959712,0.018993595,Moko Ramen Bar,"['Asian Fusion', 'Tapas/Small Plates', 'Vegetarian', 'Food', 'Tapas Bars', 'Korean', 'Japanese', 'Restaurants', 'Beer', 'Wine & Spirits', 'Ramen']",4.5,254
lokPfoken16iTeAJ2PAwmQ,6,7.583786666,-16.2265721,Feast Buffet,"['Food', 'Restaurants', 'Buffets']",2.5,109
aYfHXWNjLNUVoQa5CMA2jg,9,-4.453105656,9.442872946,The Juice Standard,"['Food', 'Juice Bars & Smoothies', 'Restaurants']",4.5,160
UTXNr62dGSK-tet8OeXUcQ,1,-8.54768849,7.384409168,Yard House LINQ,"['Restaurants', 'Vegetarian', 'American (New)', 'Steakhouses', 'Asian Fusion', 'Nightlife', 'Cocktail Bars', 'Beer Bar', 'Seafood', 'Wine Bars', 'American (Traditional)', 'Bars']",4,637
pHA8wyVcrkhI4wQ3mt6NHw,14,8.189207303,-2.02171733,Which Wich,"['Sandwiches', 'Restaurants']",3.5,180
0ldxjei8v4q95fApIei3Lg,11,16.77070531,-0.020253418,Lucille's Smokehouse Bar-B-Que,"['Cajun/Creole', 'Barbeque', 'Smokehouse', 'Food', 'Restaurants']",4,728
Q7m8G4579-XYKV3LMW8V7g,8,-18.17931004,3.464223134,Kaizen Fusion Roll and Sushi,"['Sushi Bars', 'Japanese', 'Seafood', 'Restaurants']",4,595
z5J9U_HU4iVLwaCH6rdC2w,9,3.246077713,1.027514424,Lo-Lo's Chicken and Waffles,"['Chicken Shop', 'Soul Food', 'Restaurants', 'Breakfast & Brunch']",3,462
tXqaK0lBEE1XJbzDPsdFvg,12,14.72922952,13.81259012,Farmer Boys,"['Sandwiches', 'Restaurants', 'Breakfast & Brunch', 'Burgers', 'American (Traditional)']",3.5,191
M--CB6Fhp4XKxsR2PlcP9w,9,-6.203284427,9.539864658,Fat Tuesday,"['Nightlife', 'Bars', 'American (New)', 'Restaurants']",4.5,212
V_TxEdzeEs8P5nGPANOY7A,2,15.59526821,-10.56225096,High Roller Pizzeria,"['Restaurants', 'Nightlife', 'Bars', 'Cafes', 'Cocktail Bars', 'Gay Bars', 'Pizza']",3.5,132
66jwLkSd6M0cZulZrA3zcw,1,-7.825019251,11.20607909,Applebee's,"['Bars', 'American (Traditional)', 'Sports Bars', 'Burgers', 'Restaurants', 'Nightlife']",2.5,107
_QvGAqMmrUIlxpby2Ul5Dg,5,-14.95221313,-8.866875986,Dona Maria Tamales Restaurant,"['Mexican', 'Restaurants']",3.5,205
TF4iJDrgB_ygfJWN4POg8A,16,-2.268614204,-18.18985971,Siri Thai,"['Restaurants', 'Thai', 'Seafood']",4,143
gwYt_q3Ob7aQJIefIBsZiQ,9,16.02256473,7.357439853,Raising Cane's,"['Restaurants', 'Fast Food', 'American (Traditional)', 'Chicken Wings', 'Chicken Shop']",4,211
N7yuiiu8jhQ-Fl9Npflreg,16,-2.658812929,-19.41998154,Lemongrass,"['Thai', 'Restaurants']",3.5,762
deL9fV4Jw3XhS0WqGRKgiA,2,14.67868022,-8.738526381,Chicago Brewing,"['Breweries', 'Pizza', 'Restaurants', 'Food']",4,182
aD0EslPREWGDlSpD0RMlEg,7,-10.07972725,-13.08690182,Asian BBQ & Noodles,"['Noodles', 'Chinese', 'Barbeque', 'Restaurants']",4,450
znWHLW1pt19HzW1VY6KfCA,19,1.986338503,1.71084977,Hash House A Go Go,"['American (New)', 'Restaurants', 'American (Traditional)', 'Breakfast & Brunch']",3.5,376
TqUVH7Ox_3qEkCxCCS_l3Q,0,7.564839904,7.106225445,The Prime Rib Loft,"['Steakhouses', 'Restaurants']",3.5,180
OOHlm2lbVgPHhSe98YW3yA,17,-19.19920419,-5.638107555,Me Gusta Tacos,"['Restaurants', 'Mexican', 'American (New)', 'Tacos', 'Breakfast & Brunch', 'Salad']",4.5,111
kxYiZnd7Y-3ibdwnMFuTzw,12,17.79433313,12.12910912,In-N-Out Burger,"['Burgers', 'Fast Food', 'Restaurants']",4,150
4k3RlMAMd46DZ_JyZU0lMg,7,-11.64862725,0.005016326,Ramen Sora,"['Japanese', 'Restaurants', 'Ramen', 'Noodles']",4,1008
YnmtUJGqQIQL9tz1MRyfqA,12,12.85126193,10.53996154,Michael Mina Pub 1842,"['Gastropubs', 'Restaurants', 'Irish', 'Pubs', 'Nightlife', 'Bars']",4,501
0EgYXYjt2XJL4hlsKnzrcw,19,-2.03903821,5.670296054,PublicUs,"['Cafes', 'American (New)', 'Restaurants', 'Food', 'Coffee & Tea']",4.5,441
vdOf_NWsct8jr4qYKoE_iw,7,-15.10178822,8.246574964,Yu-Yu,"['Japanese', 'Restaurants']",4.5,353
KqxJcRmPEdiUTXHwsZcOZw,13,-1.038173262,-3.788292636,Annie's Gourmet Italian,"['Restaurants', 'Event Planning & Services', 'Venues & Event Spaces', 'Salad', 'Italian', 'Couriers & Delivery Services', 'Nightlife', 'Caterers', 'Bars', 'Local Services', 'Sports Bars']",3,136
UAMTM6LMA2on079oBMFBPQ,9,-6.102017914,13.99620084,Lazy Joe's Fish & Chips,"['Seafood', 'Gluten-Free', 'Fish & Chips', 'Restaurants', 'Mediterranean']",3.5,245
poYsvuOmVDqF4dTnjJ780A,9,3.490393431,0.525239564,Tiabi Coffee & Waffle,"['Restaurants', 'Coffee & Tea', 'Comfort Food', 'Desserts', 'Cafes', 'Bakeries', 'Juice Bars & Smoothies', 'Food', 'Internet Cafes', 'Local Flavor', 'Breakfast & Brunch']",4,535
jLxeBgWhLRbII2ACkgH1Sg,9,-0.331512204,7.71322791,La Belle Terre Bread French Bakery Caf姓,"['Food', 'Restaurants', 'French', 'Bakeries', 'Cafes', 'Coffee & Tea']",4.5,417
KhvwEXKJXRTgcJRNmJNhsA,7,-8.133173593,-15.2149097,China Wan Wan,"['Seafood', 'Fast Food', 'Restaurants', 'Chinese', 'Food']",3.5,118
w4yq1IRk0DHQE995giqjGg,4,3.928527132,-11.8322927,Olive Garden Italian Restaurant,"['Wine Bars', 'Salad', 'Italian', 'Nightlife', 'Restaurants', 'Bars']",3.5,156
a192hdM0_UVCYLwPJv1Qwg,5,-14.66255013,-8.065152998,Casa Don Juan  - Downtown,"['Seafood', 'Restaurants', 'Mexican']",4,654
cfSuc4q7pQLF28mMbx1MRg,5,-14.08741287,-8.96535314,Que Mas Mexican Cafe,"['Restaurants', 'Mexican']",4,110
ZCQa7CJxZ-53Zxd_pobWug,0,3.882944396,3.98315408,Le Cafe Ile St. Louis,"['Food', 'Coffee & Tea', 'Southern', 'French', 'Breakfast & Brunch', 'Restaurants']",3,439
u-67zd1ImTv3EEr5kIdWrA,1,-7.871040897,2.060061222,House of Blues Restaurant & Bar,"['Cajun/Creole', 'Music Venues', 'Restaurants', 'Hotels', 'Nightlife', 'Hotels & Travel', 'Event Planning & Services', 'Venues & Event Spaces', 'American (New)', 'Arts & Entertainment', 'Bars', 'Performing Arts']",3.5,736
WgCx3vMpALkUo4w-zrHjhg,9,3.479545184,18.71566823,Manna Mediterranean,"['Restaurants', 'Middle Eastern', 'Greek', 'Mediterranean']",3.5,101
5VeKrLlQdJjMmKGwBBvMmw,9,3.267110228,19.13149401,Yanni's Gyros,"['Restaurants', 'Greek']",4,147
SueEpC916vd8Lo3Lyl9_pQ,7,-5.375567667,-7.480293402,Ross J's Aloha Grill,"['Hawaiian', 'Restaurants']",4,388
V3U21fM0in_0qpKUMYPNOw,14,8.925138676,-1.31169455,Lee's Sandwiches,"['Delis', 'Restaurants', 'Vietnamese', 'Sandwiches', 'Asian Fusion']",3.5,140
hYX0z2C6Th5XmcrKOP31fQ,1,4.140606368,-4.117326198,Double Helix Wine & Whiskey Lounge,"['Nightlife', 'Lounges', 'American (New)', 'Wine Bars', 'Tapas/Small Plates', 'Bars', 'Tapas Bars', 'Restaurants', 'Cocktail Bars']",4,271
2weQS-RnoOBhb1KsHKyoSQ,6,7.864002773,-17.19499466,The Buffet,"['Buffets', 'Restaurants']",3.5,3676
hRQS8y-uG2kc8miWVYiLuQ,3,7.326239526,13.08607737,Golden Steer Steakhouse,"['Steakhouses', 'Restaurants']",4,555
u8-WDsLXAl0dXQW_wqWrDg,12,13.53751816,12.09452175,Broadway Burger Bar & Grill,"['Vegetarian', 'Restaurants', 'Salad', 'Burgers']",3.5,261
lO2fIIZj225NIk5t2k69NA,7,18.10646046,-4.851796344,Hong Kong Cafe At The Palazzo,"['Casinos', 'Hotels', 'Arts & Entertainment', 'Event Planning & Services', 'Hong Kong Style Cafe', 'Restaurants', 'Chinese', 'Asian Fusion', 'Hotels & Travel']",2.5,100
ZrXYLXcEcDvYYBErmafobg,9,5.994997584,-0.816762946,Marketplace Cafe,"['American (New)', 'Diners', 'Cafes', 'Restaurants']",4.5,168
BQqwIYQuo2W94smjrBjy5g,4,3.064922185,-7.618692682,Il Chianti Italian,"['Restaurants', 'Italian', 'Food', 'Sandwiches', 'Desserts']",4.5,112
oXoVJ0xKv82cBo9U6oEjlQ,5,-15.71579827,-6.844224334,Chayo Mexican Kitchen + Tequila Bar,"['Nightlife', 'Mexican', 'Bars', 'Restaurants', 'Local Flavor']",3.5,919
SycXTaA4MeJZuDK4Y1owDQ,12,14.86100841,11.47295927,Islands Restaurant,"['Burgers', 'American (Traditional)', 'Restaurants', 'Bars', 'Sports Bars', 'Nightlife']",3.5,206
6EWqsE6Ojvt-FA-rl8Sm4Q,12,-8.817001434,15.36556269,Original Tommy's Hamburgers,"['Restaurants', 'Hot Dogs', 'Burgers']",3,108
ZibmYdOPKLlqDM9oR6xzOA,12,14.28312196,11.79960722,Bachi Burger,"['Bars', 'American (New)', 'Asian Fusion', 'Restaurants', 'Wine Bars', 'Nightlife', 'Burgers']",4,960
qpub9UXk8oBJr95oq-MbIg,8,-21.60100875,3.198331719,O-my Sushi,"['Sushi Bars', 'Restaurants', 'Japanese']",4,206
ghVhlFpNhfBwWDFGSlt2JA,8,-21.86157121,4.964253997,Sushi Neko,"['Restaurants', 'Sushi Bars', 'Food']",4,254
vl2IZrNJEA8npSjqXbdwxw,19,-0.293786817,0.814170735,BabyStacks Cafe,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",4,996
Jur1iiejUFw_YCkfDfy1gQ,7,-12.66548446,-14.13237225,Orchids Garden Chinese Restaurant,"['Restaurants', 'Chinese', 'Dim Sum']",3.5,687
m5niZy68d2gTtVWz89elfA,1,13.61056225,15.78362511,Slidin Thru,"['Restaurants', 'Food Stands', 'Food Trucks', 'Burgers', 'Food']",4,360
Ki8seQY5mtXc36xjoMfeDA,2,14.82758574,-13.35021284,Flour & Barley,"['Pizza', 'Restaurants', 'Italian', 'Gastropubs']",3.5,352
q3dJQtwZQrrurNT-1bNKgQ,4,6.05376444,-9.431148131,Capo's Italian Cuisine,"['Italian', 'Restaurants']",4,825
7xn6RDKmCanq2C8Fn-FNgg,9,9.655773579,5.481608449,Chilly Jilly'z,"['Juice Bars & Smoothies', 'Food', 'Ice Cream & Frozen Yogurt', 'Internet Cafes', 'Restaurants', 'Shaved Ice', 'Coffee & Tea', 'Sandwiches']",4.5,180
BIbjBxoiJLS8CnNsSP64TQ,9,-17.61863345,-3.253953731,360 Gourmet Burrito,"['Restaurants', 'Mexican']",1.5,126
e13SEvJud_vgeDR_doL4sQ,5,-14.73886421,-6.247958213,Hussong's Cantina - Las Vegas,"['Restaurants', 'Mexican', 'Vegan', 'Beer', 'Wine & Spirits', 'Vegetarian', 'Food', 'Burgers']",3.5,520
7GGJlp1aWfcXGQz6q7SkXQ,1,-9.222117233,4.321878234,The Rockhouse,"['Dive Bars', 'Hot Dogs', 'Nightlife', 'Salad', 'Tacos', 'Restaurants', 'Bars', 'Mexican']",3,183
At2bqa8emnEr5WNIosi0ow,19,-1.490846525,2.524702523,The Cracked Egg,"['Breakfast & Brunch', 'Restaurants']",3.5,396
vstifTjwsVFXc1aprX9_iQ,9,16.03174116,7.355664712,Raising Cane's,"['Food', 'Fast Food', 'Restaurants', 'Chicken Wings', 'American (Traditional)', 'Chicken Shop', 'American (New)']",4,134
Md6895ZtS3FA8a0pUaH6nw,19,4.637447183,4.644185942,America,"['Breakfast & Brunch', 'American (New)', 'American (Traditional)', 'Restaurants', 'Burgers']",3,400
t6ZIBNrQjvtwor8W-u3sUg,7,-7.783099416,-14.49593779,Chop Chop Wok,"['Chinese', 'Restaurants']",4,141
Xj7DIGRHEchJ-VVdISazQQ,5,-15.21048908,-7.941570597,Javier's,"['Bars', 'Restaurants', 'Mexican', 'Nightlife']",4,841
4OUGSeQeASZGn9nSb8Ialg,5,-16.17192967,-7.703699128,Sonrisa Grill,"['Restaurants', 'Mexican']",3.5,203
ruPFtD9dU6Cv9_wpzIR4UQ,19,5.103490641,4.526623595,Coronado Cafe,"['Diners', 'Restaurants']",3,358
a3APDveO8DSEIp7o1f24hw,14,8.658521037,-4.673233606,Zoozacrackers Deli,"['Delis', 'Restaurants', 'Sandwiches', 'Burgers']",3.5,269
tJ9-u9MfpVbX4X2miIJ71w,3,-15.33833597,2.53166059,Hokkaido Teppanyaki Steak House,"['Restaurants', 'Seafood', 'Steakhouses', 'Japanese', 'Sushi Bars']",4,107
x_eIYAOPCSM1BKvID2Vcbg,14,8.377618245,-4.843039673,Vig Deli,"['Restaurants', 'Delis']",3.5,105
Rj-7ymdw8aNZBRqGRAjR3Q,5,-15.45476212,-6.744099069,El Segundo Sol,"['Mexican', 'Restaurants', 'Bars', 'Venues & Event Spaces', 'Nightlife', 'Cocktail Bars', 'Event Planning & Services']",4,531
7fxebHYUwIF6CakxSr70iQ,3,6.110481897,11.56615672,Carnevino,"['Bars', 'Restaurants', 'Wine Bars', 'Steakhouses', 'Nightlife', 'Italian']",3.5,1147
duw-3Aj7gAKbQG-isS5UtQ,19,-3.802380587,4.490818061,Veranda,"['Nightlife', 'Breakfast & Brunch', 'Food', 'Bars', 'Restaurants', 'Coffee & Tea', 'Italian']",4,382
0Hcks5q-DgJbDlmEWolx4A,3,0.315568921,13.41714541,Bonefish Grill,"['Restaurants', 'Seafood', 'American (New)']",3.5,184
VmSrPPO2WXmOKjUW7pDGsQ,12,15.07945901,13.43005232,Mega Tom's Burgers,"['Breakfast & Brunch', 'Restaurants', 'Burgers', 'Diners']",3.5,104
XDYCIRENiT2doRZgwNJ3SA,17,-19.22003276,-6.065524763,Pepe's Tacos,"['Restaurants', 'Mexican']",2.5,158
Cy8XYYDrZ5wd3Bq-toXMsg,8,-15.16547181,8.181215663,Hachi,"['Restaurants', 'Japanese', 'Tapas/Small Plates']",4.5,126
AUOlDSQ8R2wIkN4lQ4kVDg,3,-5.399415034,-3.949860088,Lima Limon,"['Peruvian', 'Restaurants']",4,156
jBh399TajGcH28Zo2J1pHw,12,14.78096635,9.539147204,Shake Shack,"['American (Traditional)', 'Burgers', 'Food', 'Ice Cream & Frozen Yogurt', 'Restaurants']",3.5,336
nlsibvBeSc8vfus2KuQatA,9,3.009023982,-0.902718992,Handel's Homemade Ice Cream & Yogurt,"['Restaurants', 'Ice Cream & Frozen Yogurt', 'Food', 'Juice Bars & Smoothies', 'Patisserie/Cake Shop']",4,187
fL2vdjn-ApNcsVntxtg4Dg,1,12.27181155,-1.726295775,Fiesta Henderson,"['Mexican', 'Arts & Entertainment', 'Restaurants', 'Hotels & Travel', 'Casinos', 'Steakhouses', 'Hotels', 'Event Planning & Services', 'Seafood']",2.5,203
4VkLiFoIEjTTpbCRgxjnCQ,4,7.361742906,-8.193610816,Spaghetty Western,"['Italian', 'Delis', 'Restaurants', 'Bars', 'Nightlife']",4,412
jBs2HmEOkqCvdHNnw3N-og,12,15.27079038,10.9440256,Red Robin Gourmet Burgers,"['Sandwiches', 'Burgers', 'Restaurants', 'American (Traditional)']",3.5,225
03icrim6SfEQJlejDMbzsA,10,19.86975643,-4.637489917,Pho Saigon,"['Korean', 'Sandwiches', 'Restaurants', 'Vietnamese']",4,100
hHe1mFDxxrtejXHfiysJJg,3,-7.524386356,-9.74944692,The Melting Pot,"['Restaurants', 'Fondue']",4,211
xoGPeHR2RPnJW470-aYBUQ,0,4.39705808,5.45550837,Grand Caf姓,"['Restaurants', 'American (Traditional)', 'American (New)', 'Cafes']",3,101
cbgIpJwmPVI6Zf7nUIXdFw,2,17.53778278,-12.41184984,Pizza Company,"['Food', 'Pizza', 'Restaurants']",4,136
n_K2xa_nqzUqaUJa0S_5tQ,18,1.689785351,-3.945913895,Tea Station,"['Food', 'Restaurants', 'Taiwanese', 'Coffee & Tea']",3,630
pQ6e4fjq6kqRqLE6w8CfWQ,7,-9.260498014,-12.69412732,Wendy's Noodle Cafe,"['Chinese', 'Noodles', 'Hong Kong Style Cafe', 'Restaurants']",4,465
svdEhLmNmpVaIv1WLtoOvQ,17,-19.41525435,-7.063337895,Tacos & Beer,"['Nightlife', 'Restaurants', 'Mexican', 'Latin American', 'Tapas/Small Plates', 'Cocktail Bars', 'Bars']",4.5,597
ZOmf-3NN4Z59b2Fw6VAM7g,19,-0.487800274,2.059565771,Bite Breakfast & Lunch,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants', 'Burgers']",4.5,518
Yn-8zix5_blucvZo3G8kPw,19,-0.543882144,3.073441602,New Day Cafe,"['Restaurants', 'Burgers', 'American (Traditional)', 'American (New)', 'Breakfast & Brunch']",3.5,165
9qcTpWYxrZrN13p1zAP6dA,16,-2.328060094,-18.11548999,Ping Pong Thai Restaurant,"['Vegan', 'Thai', 'Restaurants', 'Vegetarian']",3.5,193
kbaXNZLUyVuWbeQxH-NNKw,11,16.67941999,-0.401125235,Bell's BBQ,"['Barbeque', 'Southern', 'Restaurants', 'American (New)', 'American (Traditional)']",4,265
296PZdxSrtH08EUwCsOKMw,3,7.746256864,10.54916245,Michael's Gourmet Room,"['American (Traditional)', 'Seafood', 'Steakhouses', 'Restaurants']",4.5,115
MDVbJicJvqaO4WGx0vEabQ,1,-8.92502946,14.99917192,Chili's,"['Restaurants', 'Bars', 'Tex-Mex', 'Nightlife', 'American (Traditional)']",3,165
FQB3VXrWYM_m_XrzwRozAg,11,-2.961984711,-10.82061936,Sura BBQ Buffet,"['Buffets', 'Restaurants', 'Korean', 'Barbeque']",3.5,544
gtB-1QxTscdPj78UE5sWuQ,3,-2.992631637,16.18702869,Shucks Tavern & Oyster Bar,"['Sports Bars', 'Seafood', 'Restaurants', 'Nightlife', 'Bars']",3.5,199
eZcCFV-8X91ZSnmB9807bw,9,-11.02044236,12.35863707,The Cheesecake Factory,"['Desserts', 'Food', 'American (New)', 'American (Traditional)', 'Restaurants']",3.5,457
QmVF3KJ07PsdroCFwOC_Ow,16,-2.948025522,-19.01139884,Chao Thai Restaurant,"['Thai', 'Food', 'Food Delivery Services', 'Restaurants']",4,152
uYtlrzBwtekPt8GKwUBoWw,8,-18.85566528,2.828104383,Sushi Cafe,"['Japanese', 'Restaurants', 'Sushi Bars', 'Cafes']",4.5,176
2dCnTMv3Hh-fM8bOjYS4Xw,11,16.03263943,0.664459277,Nevada Chicken Cafe,"['American (New)', 'Cafes', 'American (Traditional)', 'Salad', 'Food', 'Restaurants', 'Barbeque', 'Sandwiches']",3.5,267
WLblFINiPI18_o1OdDsnVg,5,-16.56879699,-2.842191665,Cafe Rio,"['Mexican', 'Restaurants']",3,168
jScBTQtdAt-8RshaiBEHgw,19,-3.497026722,2.408165109,Served,"['Sandwiches', 'Asian Fusion', 'Ethnic Food', 'Restaurants', 'Food', 'Breakfast & Brunch', 'American (New)', 'Specialty Food', 'Korean', 'Mexican']",4.5,191
hojZyJk1Wf2UE2CpG7cgIg,12,16.68394213,10.29336414,Freddy's Frozen Custard & Steakburgers,"['Food', 'Restaurants', 'Ice Cream & Frozen Yogurt', 'Burgers']",4,314
Qn_mBXvKnn9VeOKym0Ussw,16,-3.79288431,-19.53615182,Tasty China,"['Cantonese', 'Restaurants', 'Szechuan', 'Chinese']",4,102
